Gene,XY_Blood_007.886,XY_Blood_1.888,XY_Blood_3.885,XY_Blood_5.609,XY_Blood_7.604,XY_Blood_881,XY_Blood_999
MIB1,95.38741735,28.33335197,18.57065748,18.97011545,21.393794,14.72484228,37.55119639
MIR1-2,0,0,0.752909914,0,0,0,0
MIR133A-2,0,0,0,0,0,0,0
ABHD3,59.34632311,60.10570377,42.92097357,39.3280265,42.03760363,37.25898582,67.69062243
LOC112444155,0.214391623,0.021578746,0,0,0,0,0.1696316
SNRPD1,8.592672244,8.805863857,10.91569051,7.801389251,8.523227525,7.904052427,11.51106132
LOC112444207,0.188539102,0,0.475816674,0.251680874,0,0,0.511462247
ESCO1,54.86188248,32.52497864,15.47268331,21.04325408,19.82962632,17.87590612,45.61818794
GREB1L,0.666389729,0.46540336,0.205930981,0.299546976,0.185731511,0.178375916,0.510353627
LOC112444245,0,0,0,0,0,0,0
MGC133647,0.555802941,0,0,0,0,0,0
ROCK1,252.3507255,148.2683356,91.54715709,136.7843057,108.7820995,92.53991545,133.0907131
TRNAG-CCC_150,0,0,0,0,0,0.88901889,0
USP14,35.32673892,20.6539739,17.10455294,21.24043768,14.51135622,18.11924313,23.91114043
THOC1,20.21224306,15.9748717,10.56821438,10.50458749,11.72453123,12.02894606,24.63424543
MIR544B-2,0,0,0,0,0,0,0
LOC101902862,0.190486454,0.076690659,0.180274205,0.254280395,0.06193957,0.426562115,0.086124159
LOC104975756,0,0,0,0,0,0,0
COLEC12,0,0,0.084518413,0.035764477,0.034847143,0,0
CETN1,0,0,0,0,0,0,0.415032713
CLUL1,0,0,0,0,0,0,0
TYMS,13.54963013,22.12361893,24.1028953,18.54796213,23.09001436,20.78995689,29.49632614
ENOSF1,2.086783328,1.350825992,0.593763163,0.245792415,0.957952038,0.366509603,2.071982596
LOC112444211,0.123511765,0,0,0,0,0,0
YES1,1.713878654,0.53932196,0.298297966,0.118337424,0.166547551,0.340310008,0.409712814
ADCYAP1,0,0,0,0,0,0,0
LOC112444234,0,0,0,0,0,0,0
LOC112444216,0,0,0,0,0,0,0
LOC112444217,0,0,0,0,0,0,0
LOC112444165,0,0,0,0,0,0,0
METTL4,8.060860887,5.881709151,3.153897049,5.995808255,2.79505265,2.620010934,6.054768017
NDC80,2.392312185,5.148501782,5.323964186,6.967631756,3.790478556,9.211562362,3.97253224
SMCHD1,202.9586394,97.43768349,61.69539746,90.56890358,57.69469456,62.13357555,130.2713043
EMILIN2,43.0613837,67.51657924,46.55211778,84.14005847,78.31084924,60.19999839,49.89273703
LOC112444242,0,0,0,0,0,0,0
LPIN2,130.7789321,89.24854411,54.92084477,82.58303372,67.34208201,49.92104674,84.72866137
MYOM1,0,0.329027335,0.249217529,0.236371161,0.256882451,0.104576413,0.049266674
MYL12A,981.2869571,710.0726919,900.0916585,780.5551379,802.0830544,812.3119678,625.305894
MYL12B,72.34787914,153.2050728,141.178403,120.1958553,122.5076204,85.79216346,100.6475811
LOC107131779,4.167880546,1.395196411,0.47274122,0.875189449,0.517735877,0.239698537,1.609161922
TGIF1,5.328165599,8.917722817,6.452570053,6.316073099,6.412758979,6.054503051,15.02199982
DLGAP1,0.183868344,0,0.019334545,0.051134558,0,0,0.027710643
LOC112444209,0,0,0,0,0,0,0
LOC101903604,1.806517515,2.042662538,2.449310956,2.257593657,2.774606378,1.475522068,2.502463254
LOC112444210,0.443912633,0,0.373434531,0,0.192459932,0.378692218,0
LOC112444256,0,0,0,0,0,0,0
AKAIN1,0.033969872,0.164116983,0.064297397,0.045346387,0.088366566,0.086936877,0.092152273
ZBTB14,11.3550047,10.56218887,7.454774371,6.496198903,6.967743006,4.766475215,15.91783608
LOC107131781,0.122950347,0,0.038786268,0,0,0,0
EPB41L3,12.56612465,9.655877724,3.491962076,4.379497687,11.48852546,3.162515377,4.705721797
LOC107131782,0.387893066,0,0,0,0,0.744532072,0
TMEM200C,0,0.064412896,0,0,0,0,0
LOC100847357,0,0,0,0,0,0,0
LOC107131783,0,0,0,0,0,0,0
LOC101904513,0,0,0,0,0,0,0
ARHGAP28,12.33637795,1.780834634,3.79652932,6.278481053,1.839902509,2.655476641,1.324602494
LAMA1,1.018477933,0.205021781,0.160645981,0.219513316,0.262179101,0.06109041,0.681129411
LOC101904673,0,0,0,0,0,0,0
LRRC30,0,0,0,0,0,0,0
PTPRM,0,0.109064333,0.085457977,0.146908366,0.02202158,0,0.076550016
MIR2285O-4,0,0,0,0,0,0,0
RAB12,34.45032886,33.42876267,22.53038199,23.65188684,23.65074844,21.20060435,44.37533352
MTCL1,1.012251593,0.543382415,0.750166856,1.08314869,0.303026075,0.339243863,0.610222341
LOC107131785,0,0.02307219,0.036156691,0,0,0,0.051820469
LOC100849069,0.041984287,0.067612212,0.026488966,0,0,0.161171471,0.37964499
NDUFV2,60.87674283,60.64886127,71.92621701,69.88082475,59.06658025,66.93461126,78.88259323
ANKRD12,136.5668499,85.96847193,39.20384594,53.5665404,45.64116659,27.23498216,88.37511936
TWSG1,14.97831594,9.134182262,6.827078089,7.461203861,6.750555628,7.78639617,15.38662808
LOC112444203,0,0,0,0.034844135,0,0,0
RALBP1,125.0491483,90.03453435,96.52932523,106.4722176,90.8745429,101.319214,116.5158947
PPP4R1,52.18343902,49.95420585,37.72492486,46.27519024,39.16011917,37.56295858,55.19102637
LOC104975771,0,0,0,0,0,0,0
RAB31,95.88071972,311.0516846,79.98117514,113.4765533,127.0254085,47.62044327,63.57008206
TXNDC2,1.377377801,1.293922422,0.558657696,0.393998964,0.51185755,0.167858723,0.622750346
LOC112444198,0,0.23335872,1.097097303,1.160608375,0.376946524,0.18542394,1.572381078
VAPA,50.57455479,50.7413191,52.91166067,50.03176593,53.82870484,52.89704014,62.75844498
LOC104975774,0.661526326,0.03551111,0.194774521,0.117742879,0.143403569,0.338600238,0
LOC112444170,0.173911765,0,0.054862703,0,0.056550057,0,0
APCDD1,2.960777286,3.0021284,2.50800397,0.786808831,2.228568977,3.209838742,2.974775012
LOC112444147,0,0,0,0,0,0,0
LOC101906581,0,0.937260434,3.147410296,2.108755655,3.244211888,1.808643348,2.255464661
NAPG,14.6788004,15.73442304,11.90729922,10.71393419,11.73044342,7.432562242,22.09992249
PIEZO2,0,0,0,0.013679967,0.013329085,0,0.037066975
LOC112444160,0,0,0,0,0,0,0
LOC112444175,0,0,0,0,0,0,0
GNAL,0.635115156,0.28044524,0.219744461,0.068372203,0.026647401,0.078648813,0.203786008
LOC100296081,0,0,0,0,0,0,0
CHMP1B,144.1547548,162.9500785,110.3282067,150.4738573,131.9672713,103.7028652,164.2293275
MPPE1,36.04116511,39.42704981,23.1699666,20.31975857,24.59284355,24.42787794,61.43619951
IMPA2,26.86253109,50.86415415,54.90530642,52.1540051,61.59826131,52.00821816,55.28636457
CIDEA,0.738149448,0.222886588,0.252263631,0.10264123,0.080006843,0.177102914,0.139057352
TUBB6,57.99756354,64.88337652,85.13515114,96.98210192,94.5748282,99.43979109,59.47438972
AFG3L2,41.73840743,46.16929704,43.65642379,37.94652583,39.02478668,31.93905184,60.437614
PRELID3A,2.292980688,0.655705136,0.374068975,0.40525938,0.40880116,0.319921586,1.117460966
SPIRE1,2.632498592,2.668166855,0.824648155,1.044407113,1.161282622,0.63602767,1.348366714
CEP76,17.65723723,14.10839076,5.878706091,10.06285382,6.589497687,5.613866202,16.21228482
PSMG2,46.97559894,74.64609882,68.3906029,57.92141354,53.59708391,66.09527527,76.96773155
LOC101902135,0,0.341262752,0.178265579,0.188585391,0.459370764,0,1.405215216
PTPN2,43.22383521,46.38443095,26.20108937,26.65618813,26.3486402,20.85899168,45.56393285
SEH1L,100.4519295,47.89415442,33.34916145,44.86024139,30.42804427,37.92720557,55.6299421
CEP192,19.09346572,7.84044411,3.708481811,4.550194913,3.66567521,2.810367849,15.54341662
LDLRAD4,59.24983261,41.37517363,28.61958381,25.36529905,25.67602303,37.25216357,38.77371465
FAM210A,19.51372269,9.65939512,6.677252313,7.348486231,6.691915298,4.99743102,13.61972659
RNMT,31.21047282,17.41109784,12.97848208,13.19527681,11.79286512,11.58742769,19.57347827
MC5R,0,0,0,0,0,0,0
MC2R,0,0,0,0,0,0,0
LOC101902809,0,0,0,0,0,0,0
SETBP1,7.040239345,2.099297386,1.086713716,2.418607197,0.924265742,0.933399716,6.493835125
LOC112444200,0,0,0,0,0,0,0
SLC14A2,0,0,0,0,0,0,0
LOC101903413,0,0,0,0,0,0,0
SLC14A1,4.777889111,0.103181531,0.485090849,1.075219213,0.14286008,0.714456076,0.496601135
SIGLEC15,0,0,0,0,0,0,0
EPG5,46.14047133,23.96531025,9.560490308,17.22436,13.8958859,8.338761079,21.66759474
MIR6523A,0,0,0,0,0,0,0
MIR6523B,0,0,0,0,0,0,0
PSTPIP2,189.8569989,186.2009914,88.03467856,134.1565745,111.2638321,101.5696708,133.5770472
LOC104975781,0,0,0,0,0,0,0
ATP5F1A,483.5336938,353.8260893,428.8714947,446.1729476,403.5563189,459.1484847,397.6905227
HAUS1,14.51342345,14.03647643,9.005538566,8.566177307,8.892490923,10.89740222,15.25691008
LOC104975782,0.142999112,0.038381368,0,0,0,0.121989434,0
LOC112444237,0,0,0,0,0,0,0
C24H18orf25,27.0278781,15.25674613,9.476279953,13.17089688,11.16659766,8.843795323,17.08269442
RNF165,0,0,0,0,0,0,0
LOXHD1,0.054556427,0.02196465,0,0.018206846,0.017739853,0,0.123332297
ST8SIA5,0.424765648,0.239417447,0.080398672,0.056701973,0.193366621,0.217415005,0.230457863
PIAS2,19.01956939,18.20228386,7.072258129,11.37302228,10.48754265,5.848666403,13.68721265
KATNAL2,0.507170183,4.083777604,0.575976084,1.354043105,1.220364372,0.746331358,0.96308341
LOC112444168,0.102458623,0.165001115,0,0,0,0,0
LOC112444235,0,0,0,0,0,0,0
HDHD2,32.36247605,12.07474562,11.9543147,12.05293531,12.37337612,14.82777532,16.54358873
IER3IP1,96.47179601,55.58638292,49.90871905,45.78419131,44.13528547,48.60374998,52.92174683
SKOR2,0,0,0,0,0,0,0
LOC112444197,0,0,0,0,0,0,0
LOC112444163,0.08414271,0.293593855,0.238895099,0.112322116,0.237122451,0.071780317,0.152172923
SMAD2,50.66685313,22.95155721,13.86292587,18.04721151,15.33978474,13.23002562,23.58830829
LOC101904605,4.316341985,4.054814642,0.907763726,0.320104753,2.027312866,1.073968446,2.385211643
LOC104969950,0,0,0,0,0,0,0
ZBTB7C,0.137841395,0,0.054354801,0,0,0.022048031,0
LOC112444201,0,0,0,0,0,0,0
LOC112444236,0,0,0,0,0,0,0
LOC112444233,0,0,0,0,0,0,0
LOC112444196,0,0,0,0,0,0,0
CTIF,6.125627623,4.397287948,3.108260057,6.316039264,4.087032353,4.695681029,5.852664697
LOC112444231,0,0,0,0,0,0,0
SMAD7,7.026197335,9.50583957,7.1783236,8.069982638,8.257302551,7.370666806,9.772094076
LOC112444189,0.069882216,0.056269757,0.088180975,0,0,0,0
DYM,28.39038837,15.71745415,14.77589682,13.68630388,14.49181821,16.0806503,17.20518374
C24H18orf32,11.12097307,19.85921912,15.02324888,13.9175518,17.87663058,14.28797202,21.04502084
RPL17,1616.896223,1515.58847,2707.781995,1878.387363,1998.18505,2938.316928,1538.118131
LOC112444251,0,1.276180501,1.999916959,0,1.030713152,0,2.866319673
LOC112444254,0,0,2.031661673,4.298549538,3.141221035,0,1.455908405
LOC112444252,15.60523641,0,0.984574503,0,0,0.998436599,7.055556119
LOC112444253,13.83191409,2.475016729,0.969656707,2.051580461,0.99947942,0,5.558923003
LIPG,0,0,0.102232177,0,0.017562737,0,0.146521133
MIR2381,0,0,0,0,0,0,0
LOC112444206,0,0,0,0,0,0,0
ACAA2,40.4196351,58.53156262,63.43063631,49.11724987,58.53876998,37.60083182,44.72981593
LOC112444215,2.127986783,0.571157707,0.89506773,0.94688329,7.842069296,4.08451336,4.489899348
LOC112444214,7.332580963,0,0.771052322,0,0,1.56381636,3.315261309
MYO5B,15.04635358,23.89622364,11.47567496,22.4490182,16.48870737,8.073737029,5.893314863
CFAP53,1.871257484,2.774337933,1.180624477,1.130021332,1.699846698,1.330274239,3.196177252
MBD1,46.46463007,42.10864439,23.31558293,25.68521806,24.83027822,19.99050166,64.06920454
CXXC1,54.97569925,104.3504442,65.69433933,57.99156085,77.49438988,58.97956334,152.1579292
SKA1,5.199840766,3.110310295,2.601136961,2.900458499,2.173895187,3.160558183,3.089873716
MAPK4,0,0.064667896,0.050670897,0,0,0.041107445,0
LOC112444159,0,0,0,0,0,0,0
MRO,0,0.13424647,0.021037917,0.089023215,0.130109747,0,0.120607797
ME2,130.9000586,110.0111356,58.5106386,78.74728793,65.12006916,48.81153255,93.06592127
ELAC1,9.301426221,10.54221598,13.01640868,8.267842512,10.17722852,7.474172281,14.23069793
SMAD4,68.79099281,41.75521724,26.49222876,38.46415068,35.2057479,29.72936346,49.41222629
LOC112444219,0,0,0,0,0,0,0
MEX3C,58.67340778,50.97526625,32.37453671,42.78436904,33.42190305,31.64452411,67.4928126
LOC112444248,0,0,0,0,0,0,0
LOC112444158,0,0,0,0,0,0,0
DCC,0,0,0,0,0,0,0
TRNAC-GCA_237,0,0,0,0,0,0,0
MBD2,192.361723,201.3433101,173.7630298,197.1139962,171.436131,185.253706,235.3512952
LOC104975792,0,0,0,0,0,0,0
POLI,15.96404858,11.8020768,5.416623455,6.602469846,6.459271955,5.28706318,14.54465483
STARD6,0.375360796,0.371992267,0.127521036,0.134903241,0.150220647,0.073895108,0.182765615
C24H18orf54,12.09528891,6.982357922,2.523554523,2.562857611,3.433542866,2.006322125,8.101648035
LOC112441476,0,0.145502765,0.114009518,0,0.058757994,0,0.163400646
LOC107131795,0.381330965,0,0.120295757,0,0,0,0
LOC112444239,0,0,0,0,0,0,0
LOC101904580,0,0,0,0,0,0,0
LOC100137989,0,0,0,0,0,0,0
DYNAP,0,0,0,0,0,0,0
RAB27B,105.4213765,29.67884395,23.99133365,40.17989845,19.41654076,12.38233692,26.29429207
CCDC68,0.049552534,0.066500205,0.041685291,0.055123071,0.085934723,0.021136095,0.11948833
LOC112444148,0,0,0,0,0,0,0
TCF4,27.59869581,16.3562362,8.805046254,16.22507878,11.09708517,8.457707562,30.83261178
LOC112444171,0.153999044,0.041333781,0,0.034262224,0,0,0.139254397
LOC112444192,0,0,0,0,0,0,0
LOC112444186,0,0,0,0,0,0,0
TXNL1,72.13677127,52.16972436,61.34474778,58.45661658,59.69142275,59.68838691,57.7065685
LOC101906559,0,0,0,0,0,0,0
WDR7,24.60644104,11.89392194,9.180105446,12.62090777,8.112951458,6.928988043,10.41465335
LOC112444183,0.089844142,0,0,0,0,0,0
LOC101906657,0,0,0,0,0,0,0
ST8SIA3,0.008811157,0,0,0,0,0,0.023902596
LOC112444230,0,0,0,0,0,0,0
ONECUT2,0.022276875,0.041854236,0.018740071,0.099124678,0.062778429,0,0
FECH,20.32164444,27.16284817,15.45900322,16.81896701,17.78466929,7.764030451,38.48448441
NARS,89.41144142,80.88065619,72.40575268,77.20916625,75.75616276,60.25150162,90.06440683
LOC112444246,0,1.555724801,0,0,0,0,1.747090087
ATP8B1,1.332976539,0.249952185,0.311058191,0.14625128,0.332500084,0.350486295,0.231163135
LOC112444182,0,0,0,0,0,0,0
LOC112444181,0,0,0,0,0,0,0
NEDD4L,3.012313054,1.554229631,1.291633058,1.164698298,1.223581822,1.353478926,1.83356307
TRNAE-CUC_28,0,0,0,0,0,0,0
LOC112444167,0,0,0,0,0,0,0
LOC107131798,0.816699168,0.131522628,0,0.218042368,0,0,1.181606822
MIR122,0,0,0,0,0,0,0
ALPK2,3.20203754,2.010206204,2.058293942,3.272210463,2.149050096,1.157452808,2.677344671
LOC101907607,0.110615089,0.356272855,0.034894952,0,0,0,0
MALT1,177.6883674,131.0840103,85.63062113,97.15863007,77.96312572,73.66006386,161.4744933
LOC112444193,0,0,0,0,0.04475281,0,0
ZNF532,0,0,0,0,0,0,0
LOC510913,0,0,0,0,0,0,0
TRNAE-UUC_100,0,0,0,0,0,0,0
SEC11C,52.17695753,71.04444141,111.5748415,84.30994299,79.83576415,92.83960842,62.56397384
GRP,0,0,0,0,0,0,0
RAX,0,0,0.23089841,0,0.079333303,0,0
CPLX4,0,0,0,0,0,0,0
LMAN1,79.90709,59.91424581,45.21150219,40.09810463,39.2598283,12.65031839,50.99205841
CCBE1,1.053716072,0.893117026,0.629826227,0.777334751,0.721330145,0.319346862,0.852530291
LOC112444157,0,0.107893728,0,0.089434815,0.784267867,0,0
PMAIP1,21.91449935,22.83365831,19.8704662,20.31347574,18.22118227,11.20059779,33.26991026
MC4R,0,0.542094372,0,0.337012941,0,0,0.101462643
LOC529488,0,0,0,0,0,0,0
LOC782054,52.15948187,53.98577446,69.31225284,66.46980656,75.94679116,76.04701969,74.29604942
LOC104975811,0,0,0,0,0,0,0
LOC112444177,0.052830227,0.595550901,0.149993772,0.070523078,0,0,0.023885997
CDH20,0.832527174,0.389240121,0.101663769,0.107549095,0.034930178,0,0.84995447
LOC101902622,0,0,0,0,0,0,0
LOC107131802,0.647623538,0.130368,0,0,0,0,0.146404197
RNF152,0.020813386,0.008379558,0.019697551,0.027783792,0.081213471,0.09987439,0
LOC112444156,0,0,0,0,0,0,0
PIGN,13.72093593,8.74108753,4.672175208,6.962803711,4.960217341,3.601879396,8.976991632
KIAA1468,29.11757608,17.0285557,7.766880515,10.47633487,9.69950124,6.498725039,25.23067834
LOC112444250,2.940117004,10.65333288,0,0.981190655,0.956023793,0,1.329307675
TNFRSF11A,1.441201493,2.504167235,1.172506933,1.6707206,1.368888808,0.752233968,2.812197728
TRNAC-GCA_238,0,0,0,0,0,0,0
ZCCHC2,29.59828966,15.67587311,8.628988926,13.6487142,8.305512265,8.038370908,19.56581687
LOC112444164,0.486932069,0.098020465,0.307217967,0.182814101,0.277083404,0.097357304,0.495349574
PHLPP1,3.554888156,3.203544443,2.103417292,3.011989837,3.5935523,2.203740124,3.997337042
LOC112444194,0,0,0,0,0,0,0
BCL2,14.63004718,6.485489697,3.338007188,7.417051401,3.450007731,1.451372098,8.464670016
LOC104975814,0.428086783,0.290272953,0.085291883,0.105267678,0.029305039,0,0.142615639
KDSR,23.43400177,10.32013185,6.358103828,7.820513102,6.462630384,5.705633157,10.83020215
LOC112444232,0,0,0,0,0,0,0
VPS4B,59.92727733,39.71559103,31.24681089,36.03501811,35.7149701,32.24242442,45.84285069
LOC107131790,0,0,0,0,0,0,0
SERPINB5,0,0,0,0,0,0,0
SERPINB12,1.654940095,0,0,0,0,0,0
LOC511695,0.340002357,2.007667202,0.679301403,2.08023382,0.257966197,2.28413289,0.922346442
LOC786348,2.073513456,2.66235225,0.990014141,3.703046059,0.874682542,6.884247932,1.570933213
LOC112444161,0,0,0.344071735,3.275910737,0.354653988,0.348916016,0.493130266
LOC100337223,0,0,0.065436956,0.069225108,0,0.331791303,0
LOC112444162,0,0,0,0,0,0,0.521149032
LOC519132,1.56467397,6.560110831,0.408493677,3.5291549,1.719317258,4.280531377,1.463652599
LOC511106,0.427733889,2.164894151,1.272236331,2.895694591,0.556336737,1.915675041,0.442034841
SERPINB11,0.478180491,2.11769257,0,0.159580802,0.194359581,0.382430047,1.026943053
SERPINB7,0,0,0,0.16573355,0,0,0.074844741
LOC522479,0,0,0,0,0,0.042005423,0
SERPINB2,5.852893865,5.881262929,9.765927354,5.35935039,7.298058599,10.46049217,4.811371125
SERPINB10,9.750402739,26.83796954,14.90865021,26.19764614,31.80197441,19.82917611,13.72009809
LOC101904378,1.135455634,5.607575217,2.196923704,2.425151829,5.316633811,1.065495774,3.764718377
LOC100298064,0,0,0,0,0,0,0.157238108
LOC101906312,0.153146507,0.328839666,0.289872212,0.068145098,0.165993059,0.097984467,0.877062084
LOC789192,35.34822489,15.30010342,20.89169452,20.3292973,10.94884274,18.41469154,23.43591402
IL9R,9.021600121,3.679613594,2.557661567,1.288908928,1.466755295,1.395866892,4.838710845
POLR3K,29.42839335,42.35028626,51.51391042,33.93466052,48.29336487,43.9065576,59.90254251
SNRNP25,17.45101706,37.10529113,50.2344733,29.11920655,42.55847854,38.11907473,39.20385618
RHBDF1,2.487881951,4.883773793,2.605855249,1.519445613,3.722331819,1.196427313,4.572878068
MPG,39.27417289,65.19989099,64.54798905,52.81544806,67.28999974,53.10995447,113.3813029
NPRL3,18.82281093,21.99766802,20.67268115,18.43778626,17.96486978,19.90439973,28.05250319
HBZ,0,0,0.663184898,0,0,0,0
HBM,6.105738129,16.17651711,8.574401254,4.46965685,14.47401459,0.25203254,0.356202833
HBA,125.8933079,228.6625828,344.4963341,91.46993313,795.6813133,53.04637002,15.77492246
HBA1,1.713412781,1.517620055,1.83776153,0.343085246,2.674282773,0.548128201,0
HBQ1,0.298022353,0.239970142,0.174599256,0.071041086,0.041531359,0.08171884,0.596723844
LUC7L,94.52562813,98.36368059,51.59183291,43.53864861,53.17858872,44.03059632,131.9670847
FAM234A,7.576291353,9.061899541,7.982264644,9.622641352,9.136647984,7.176941833,12.07221513
RGS11,0,0.023402737,0.055012042,0,0.01890133,0.074382096,0.026281441
ARHGDIG,0,0,0,0,0,0,0
PDIA2,0,0,0,0,0,0,0
AXIN1,48.32872954,63.59868922,45.63550841,50.64567549,48.63662518,40.78796537,57.2145559
LOC112444351,1.566044953,0.420330921,0.020584543,0.261314205,0.190958757,0.083497432,0.295021645
MRPL28,9.053471209,12.52735937,21.46184716,10.97079985,13.94767468,19.40202837,24.16252841
LOC112444352,0,0.306820256,0.192328603,0.203462525,0.099121926,0.146277338,0.275649075
TMEM8A,9.288560088,16.86550984,16.717292,17.14166207,18.53102668,11.31755751,23.12296994
NME4,0,1.071545144,0.326517055,0.394764754,0.144239741,0.283812153,0.601676433
DECR2,12.62176678,17.15803789,13.05739234,12.61954531,13.32605659,10.03718002,26.29216555
RAB11FIP3,22.53392275,23.90627236,21.8802796,23.69156484,20.45098175,18.73458773,51.22482188
LOC104975822,0,0,0,0,0,0,0
CAPN15,13.63063112,12.50363402,7.970045212,9.618957545,9.584366772,7.892533319,20.30724084
PRR35,0,0,0,0,0,0,0
NHLRC4,0,0,0,0,0,0,0
PIGQ,12.87988354,7.929820156,7.488651743,6.308639977,7.396811556,9.54648942,11.19874848
RAB40C,8.534205109,11.47684967,9.80881887,10.1396652,9.508486675,9.817106953,14.98699263
WFIKKN1,1.16390174,1.124620338,0.587468436,0.621477042,0.756920731,1.154245409,1.262956689
METTL26,24.9118818,31.80711323,44.14689491,33.12238514,42.08375578,44.13343773,55.01538817
TRNAG-CCC_151,0,0,0,0,0,0,0
MCRIP2,4.497471142,18.36568233,14.3398638,11.04247346,14.20637732,12.64053937,31.2276791
WDR90,4.780736329,3.743296877,2.205011645,2.574728478,2.916082326,1.951275817,7.423642177
RHOT2,14.83714505,32.52866875,27.35137731,23.91282363,29.93033796,22.2701543,46.67183119
RHBDL1,0,0.081471872,0.127675497,0.135066644,0,0,0.274480487
LOC516108,10.81668726,30.48391117,30.43181584,20.33274738,17.01181403,19.20822532,48.00695583
STUB1,29.32077622,49.32437637,54.69772883,45.43449324,53.59708391,47.15272845,69.93820003
JMJD8,17.01706342,22.2299906,20.62965532,16.29930245,19.39182575,12.10471538,36.26119566
WDR24,30.99547807,31.55761269,25.34136263,28.7996165,31.9821037,31.58521724,41.62996548
FBXL16,0,0,0.076369144,0,0.059038462,0.193610916,0.519905239
METRN,0,0.655370528,1.347988161,0.339529364,0,0.26037464,0
FAM173A,33.62139417,91.40320209,94.05452162,66.94145686,93.90839109,61.10656354,167.779539
CCDC78,0,0.300435557,0.269037699,0,0,0.068206389,0.433788789
HAGHL,0,0.27875615,0.262105158,0.184852301,0.540332902,0.265795409,0.876526426
NARFL,13.71137453,22.66338848,18.76570922,14.62253917,19.24487825,16.98617702,34.79776801
MSLN,0,0,0,0,0,0,0
LOC531296,0,0,0,0,0,0,0.032583385
RPUSD1,1.388354712,5.623451532,3.609970388,3.762790875,4.350284959,3.526208064,7.494516475
CHTF18,1.522938304,3.193445108,2.262026814,3.134162957,3.07440745,2.41567316,2.40996787
